	CD4 minus TA in CFS163 vs CD4 minus TA in Healthy
DAGLA	0.027600745350649887
DSC2	0.027639599999999997
MUC15	0.027673499999999997
TAS2R13	0.02769315
ABCG8	0.0277262
IGF1	0.0277356
DDX4	0.0278062
KCNG4	0.027824500000000016
NOS1	0.02787186030889989
BEAN1	0.02788599999999998
TRPC3	0.028011000000000008
INHBA	0.028019999999999996
TAF1L	0.028063299999999996
TBC1D26	0.0280931
FGF2	0.0282202
LRAT	0.028257699671961393
LRFN2	0.028265
MS4A4A	0.0283269
AVPR2	0.0284056
PTPN5	0.028517
SORCS1	0.0286913
C2CD4B	0.0288266
WNT3	0.028832059999999993
SEMA3B	0.028855699999999995
C1orf141	0.028939999999999994
TRIM50	0.0289437
CHODL	0.02894559999999996
EPHA3	0.028986699999999997
KLHL31	0.0290331
C9orf50	0.029036100000000002
RP1	0.029158880000000005
PARD6B	0.02923000000000009
HOATZ	0.0292488
TRAPPC3	0.029339999999990596
GOLGA6L2	0.0294299
SLC5A8	0.029430989999999997
TTLL8	0.0296094
NFAM1	0.02962039999999999
MYO3B	0.029712020000000006
SMIM30	0.0297339999999906
FGF13	0.029751199999999978
TMC3	0.029877899999999985
PGAP4	0.0301764908
TDRD9	0.030239000000000127
CHRM4	0.0302796
CFAP65	0.03031140000000001
VENTX	0.030377700000000007
COBL	0.030446300000000003
GPR83	0.030671000000000004
BEND2	0.030780100000000005
PGBD5	0.030826700000000002
ATP8A1	0.031065906679996758
MINDY4B	0.0310736
HR	0.0310736299999999
KCNJ8	0.031143
GPR32	0.0311475
DGAT1	0.03124480000000318
ERICH5	0.03126000000000001
CATSPERD	0.0312764
QRSL1	0.03131799999999885
PCP2	0.031325999999999965
EBF2	0.031530699999999995
PAK5	0.031559149999999994
SPOCK3	0.03155995
GALNTL6	0.0315705
ASB11	0.0316133
NUTM2G	0.03163379999999999
CHRDL1	0.0316786
UROC1	0.0317517
POTEH	0.03177219999999999
HTR2A	0.031791200000000006
DHX33	0.03183699999999989
G6PC2	0.031942972
RGS20	0.0321124
CNTN6	0.0321376
FANCE	0.03232000000000035
IL34	0.03242
TARM1	0.032421698963019996
TAF11	0.032497999999998584
CYSRT1	0.03250689999999999
FBLIM1	0.03251189999999998
FRG2B	0.032566571100000004
RBM24	0.0326514
HSFX2	0.0327445
ANKRD34C	0.03285259
CDH15	0.0330951
MEP1B	0.03309720999999999
TSSK3	0.033120599999999945
PPEF1	0.033121876
SERINC4	0.033123000000000014
QRFP	0.033153
SHC3	0.03325863
RAB39A	0.033274999999999985
NPIPB8	0.03338220000000002
COL4A6	0.033407272808054
GLP2R	0.0334276
CACNG3	0.033477
STXBP6	0.03347800000000001
S100A5	0.033521000000000245
XIRP1	0.0335649
MUC21	0.0335684999999999
RNF222	0.03361400000000003
FAM181B	0.0336179
SV2B	0.03364733487
TEKT2	0.03374190000000002
CNIH2	0.033748099999999996
PADI2	0.033826999999999996
PTPRT	0.0339617
MCHR2	0.0340023
PLEKHD1	0.03411309999999995
IER5L	0.03414000000000006
ROBO4	0.03416821
GAL3ST2	0.0341687
PTHLH	0.03440940000000001
CHGA	0.03441744017399995
USP50	0.0344655
GALR3	0.0346095
SLC35F1	0.03491058
PRAMEF1	0.0349308
P3H2	0.03504240000000014
MAGI1	0.035067879999999996
KHDRBS2	0.035154000000000005
C19orf84	0.03516070000000002
PIH1D2	0.035209977425999905
ATP13A4	0.035286442000000084
PRDM12	0.0353055
THSD1	0.035462400000000005
ZPBP2	0.035485600000000006
RSPH4A	0.03554732
TSPYL6	0.0355907
OTUD7B	0.035598300000000305
IGSF9	0.0356402
SIAH3	0.035730299999999965
S100A1	0.035782100000000004
PIK3C2G	0.0358237
PLEKHS1	0.0359778999999999
PPP1R1A	0.0359791
CYP26B1	0.0359938
TMC5	0.036117800000000005
PODN	0.0361969
ULBP1	0.03623080000000001
SLC24A2	0.03634160000000001
MYPN	0.03637129999999998
GYS2	0.03643119999999999
C1QTNF7	0.036550760091029
SYDE1	0.0366692
PARP9	0.036670999999998344
NEUROD4	0.0366751
ADGB	0.03671139999999999
SLC16A2	0.03674270000000002
ZBTB32	0.03676755461000014
LCT	0.0368064
GJA1	0.03684029999999999
ANKRD35	0.0368503
TACR1	0.036865
FBLL1	0.0369499
AVPR1A	0.03704567
METTL21C	0.0371536
GLMN	0.037163999999998865
SLX4	0.03721630000000009
KIF26A	0.0372238
SPARC	0.03723444
ALDH1L1	0.0373575
ADAMTSL4	0.0374265
SNX7	0.0375458999999998
IMPG2	0.03762339999999999
GPR12	0.03775046
LHFPL2	0.0379258999999999
ERBB3	0.03801573840000039
SHISA3	0.038289
DPP6	0.038414270000000104
FNBP1L	0.038434199999999974
ZNF107	0.03844300000000089
OPN1LW	0.0384525374349999
MROH7	0.03848949999999998
TSHZ1	0.038593699999998066
ANKUB1	0.038624100000000106
FFAR2	0.03862630000000011
RCN1	0.03863291199999974
DNMT3B	0.03870190170000004
KCNS1	0.0388507
SYT16	0.038859099999999994
TBC1D21	0.0390873
TCF21	0.0391232
CCN4	0.0391623
SERPINE3	0.0392677
SERPINB5	0.03938729999999999
LIPM	0.0394649
ZNF8	0.03956000000000004
CEBPA	0.03957199999999972
ANO1	0.0396455
NKAPL	0.03975689999999999
CYP2J2	0.03986489999999998
H2AB2	0.03988
KRTAP5-8	0.040006
SEC16B	0.040114300000000006
COL14A1	0.04015074
DACH2	0.040200200000000005
PYY	0.0402185
PNMA8C	0.0402286
GLDC	0.04026250299999999
GLIS2	0.040269
SHOC1	0.04042499658683
LRRC9	0.04055666
RTBDN	0.0405614
TCEAL5	0.0406025
KRT12	0.0406074
CTSE	0.0408334
SERPINF2	0.0408650916620001
DCAF4L1	0.04092
ADRB1	0.0409666
MOGAT3	0.041125999999999885
SLC51B	0.0412998
SHOX	0.04132349999999996
GAGE1	0.041337479836
C21orf58	0.041349549999999846
OR4D1	0.041520400000000006
JPH1	0.0415286
CAV2	0.04162050000000006
CEL	0.041670500000000006
C20orf173	0.0417329
UBXN6	0.04179499999999958
DDX53	0.041849700000000004
SH3GL3	0.0421304
NPHS1	0.0421543
BCAR1	0.04217799999999999
EN2	0.0423296
KRTAP9-6	0.0425714
TMEM201	0.042651000000000217
PRLHR	0.042694899999999994
MTRNR2L7	0.04283870000000001
PJA1	0.04299700000000328
OTOF	0.043012689999999965
ATP6V1G3	0.043018799999999996
COL25A1	0.04304240000000009
CHAD	0.0431643
DGKB	0.04316620000000001
MCCD1	0.04328688
CALN1	0.04331071633
NMNAT2	0.043465569999999995
NPIPA8	0.04355560000000001
DMRT1	0.0435983
PLG	0.04369309999999993
KCNH4	0.043693800000000005
NAT8	0.043721
ERICH4	0.0437759
NAA35	0.04381700000000066
ADIPOQ	0.044023079496999996
MMP19	0.0440647
RBPMS2	0.0442556
LY6G6C	0.0442761
ZNF703	0.0442854
USP9Y	0.04430599999999999
IGF2	0.0444439
PCDH11X	0.04446304570000001
OCLN	0.04463899999999993
CDRT15L2	0.044692600000000006
IRX4	0.04475850000000001
CILP	0.044797000000000003
DNER	0.0448456
DRC7	0.0451333
NEIL1	0.04522944277329932
GMPR	0.04524030000000001
C9orf24	0.04532959999999964
ONECUT3	0.0453888
MRGPRX3	0.04546099999999999
OR5K2	0.0454851
FRG2C	0.04548811
PITPNM3	0.04556218
CNGB1	0.04559190000000001
GPR33	0.0456375
COL6A6	0.04567569
PTPRB	0.045683299999999996
PPP2R2D	0.04575499999999266
NPPC	0.0459455
IL3	0.0459972
CUEDC1	0.046445490000000006
NLRP7	0.046467036366
SLIT3	0.046488390000000004
ADCY6	0.0466237
RNASE13	0.04667740000000001
VWA2	0.0467535
KLF15	0.046781500000000004
ATP6V0A2	0.04689630000000378
TP53TG5	0.04697240000000008
SMIM35	0.047274200000000044
WWC3	0.04731899999999989
PALD1	0.04736839999999999
PRKAG3	0.0474596
KRT24	0.0475251
TXNDC2	0.0477473
GRID1	0.04787592999999991
HNF1B	0.04803399999999999
TCHH	0.048169199993721004
STX4	0.04827703670000716
CLDN19	0.048449799999999994
COL18A1	0.04877169999999997
NECTIN4	0.0488076
IRX5	0.0491253
TCF24	0.04916329999999999
NYAP2	0.049322399999999995
VWC2L	0.04941836
TTC9B	0.0494637
TPD52L1	0.04951989999999995
DPPA3	0.049533200000000006
PROKR1	0.04969779999999999
EFHB	0.04973510000000003
RGR	0.04999789999999993
ARHGAP20	0.0500081
TET1	0.050027000000000044
PHLDA2	0.050052000000000096
SYT6	0.0502706
RANBP3L	0.0504458
STYXL2	0.0505776
SNTN	0.05067789999999999
PRXL2A	0.0508981067973302
LUZP2	0.05109357203
LIN28A	0.05119380000000001
IL27	0.05120809999999999
ANP32D	0.0513335
SPNS2	0.051364200000000027
PODXL2	0.05148999999999937
AQP5	0.0516047
FOXD4	0.0516058
SLC16A9	0.0516198
GABRE	0.05181700000000003
TAS2R4	0.051884499999999986
CCDC33	0.0520245
CDR2L	0.05202970999999999
PARM1	0.0522084
PCSK1	0.0523778
PLA2G2D	0.05241380000000001
CPXM2	0.052533799999999985
SLFNL1	0.0525559000000001
SIX4	0.0526112
ZNF280B	0.05262199999999995
LPAR1	0.0526397
CTDSPL	0.05273720000000004
SPSB3	0.052743000000006646
SHROOM3	0.052747100000000005
AGMO	0.0528252
GABRG3	0.05283659999999999
OR13C5	0.0530819
HEYL	0.0531425
LSMEM2	0.053225999999999996
ADCY8	0.0533186
CYLC1	0.0534709
TCTE1	0.05347449999999999
FXYD6	0.05380660000000001
SFTPC	0.0538102
MARVELD1	0.053850000000000064
CCDC54	0.0538747
ZBTB8B	0.05388100000000001
DOC2B	0.053957399999999975
CDH18	0.053975500000000065
KCNE5	0.0540024
NEURL4	0.05406828534640007
SKA1	0.05410859999999995
MISP	0.0541122
SERPINA10	0.05413679999999993
CCNO	0.0543363
SYT14	0.054508900000000006
ANGPTL1	0.0545148
RAPSN	0.054563000000000014
CARNS1	0.054608249279999965
PRPH	0.05465869999999999
CCDC71L	0.054829999999999934
EYA4	0.05484950000000001
NIBAN3	0.05488779999999993
TMC2	0.0550647999999998
SPAG6	0.05535
GDF7	0.05537210000000001
USP26	0.0554027
CHMP4C	0.055541300000000016
ITGA9	0.055671179999999994
LILRB5	0.05586596999999998
GABRA1	0.055896299999999996
CXCR2	0.056143200000000004
SLC12A3	0.05621369999999989
MRLN	0.056214500000000056
MST1	0.05646399199999941
SLC6A2	0.0565331
TMSB4Y	0.056584
CASKIN2	0.05682660000000012
SEC23A	0.05684399999999101
SPRR3	0.0570373
LILRB1	0.057059999999999944
CGB3	0.0571171
ZIC3	0.0575283
APAF1	0.057543092393059325
IHO1	0.05759969999999998
SLCO2B1	0.057604
PPFIA4	0.0576888
FAM110D	0.05788999999999997
B4GALNT1	0.05795558
KCNJ6	0.05803459999999999
KCNH8	0.0581190287806999
GSG1	0.058475
CALML5	0.0585897
TGM4	0.05864760000000001
PROK1	0.058679
AADACL3	0.058995
AZGP1	0.05915099999999998
FILIP1	0.059186000000000016
TCAP	0.05922230000000009
LDHD	0.059232799999999974
USP17L2	0.0594234
RHOU	0.059431000000000234
PSCA	0.0595227
RTP3	0.0595304
C12orf54	0.0595478
LRRC55	0.05955212
TFCP2L1	0.05956818
SEC14L5	0.05970600000000001
SEZ6L	0.0597203
EPHA8	0.0598087
PRSS37	0.0599588
GABRG2	0.0599599
ATOH8	0.06002344
PRRX2	0.0600428
ST6GALNAC3	0.060047800000000096
CGB5	0.0601364
CBLL2	0.0602021
SAA4	0.0603467
IGDCC3	0.06040099999999998
ANKRD65	0.0606283
TMEM202	0.0606616
VN1R1	0.06069790000000001
RNF165	0.0607542
COL7A1	0.060778030000000004
MNX1	0.0609068
CDH20	0.06097739999999996
FAM102B	0.061213296733200195
MT1M	0.0612158
EPHB1	0.06127779999999999
KRTAP5-10	0.0612814
PRND	0.061285200000000005
GJA9	0.061309700000000016
MOCOS	0.061501600000000003
TAB2	0.06150299999999831
UQCRHL	0.06160299999999996
PARP2	0.06168599200000102
DPPA2	0.0619361
TMCO5A	0.0619606
SGK2	0.0620252
ATCAY	0.062140499999999904
CADPS	0.0622681999999999
A2ML1	0.0623268000000001
NAV3	0.06239600000000012
KIF5A	0.06241859999999991
GLRA3	0.06243459999999999
DNAAF5	0.06250155000000035
ZNF836	0.06271299999999691
GPR75	0.0627467
MYOZ3	0.06278150000000002
JCAD	0.06303034999999999
PPP1R3G	0.0630951
IL17RB	0.0632473
NANOG	0.063306
KRT74	0.063357
MCM10	0.06336689180499999
P2RY1	0.06359435000000001
CA14	0.06375329999999968
ANGPTL5	0.06375700000000001
TENM4	0.06410131000000001
P2RY14	0.0641379999999998
HS3ST1	0.06419169999999999
COL10A1	0.064221
ELAVL2	0.06438310000000001
SLC25A48	0.06446490000000002
PMCH	0.06449499999999997
NKAIN4	0.0647001
PLIN4	0.0647097
GABRA2	0.0647106
RHOXF2	0.06503790000000004
IQCA1	0.06508929999999999
DAOA	0.06533059999999999
GALR2	0.06539499999999998
ARHGEF17	0.06541034999999999
PROM2	0.06544449840048999
XAGE5	0.065759
DCT	0.06577749999999999
LAYN	0.06582115061891392
CLEC9A	0.0660232
KCND3	0.0660285999999999
SLC38A11	0.0660876
ESRRB	0.0661482
BHMT2	0.06617079999999997
PKD1L3	0.06639069
ZNF454	0.0664858
CARD16	0.06666799999998574
ERFE	0.06667219999999999
ZP1	0.0668495999999999
FBXL19	0.06688690000000008
TRIM29	0.067018
KCNH5	0.06721369999999999
PAPPA	0.0672688
LEXM	0.06741449999999999
ELFN1	0.067529
TNNT2	0.06753680000000012
PRKG1	0.0675545
UBE2V2	0.06760200000000793
SLC2A14	0.06769565000000011
MEX3D	0.06791700000000012
CDA	0.0680224
CHL1	0.0680241
AGBL4	0.06803669999999991
SPRYD4	0.06822000000000017
B3GALT1	0.06832130000000002
PRUNE2	0.06834890000000005
CST6	0.0683639
SLC30A10	0.0684845
R3HDML	0.06861220000000001
CCDC168	0.06864303000000001
SULT1C2	0.06877329999999991
C2orf66	0.0688471
ABCC2	0.06885799999999997
SMIM4	0.06889000000000323
AQP1	0.06904300000000002
GJB7	0.06925579999999999
DMRTC2	0.06929030000000001
ITGB8	0.06946280000000002
TTC6	0.06952320000000006
ABCB4	0.06955910000000001
AQP9	0.0697042
KAZALD1	0.0699849
SRL	0.06998510000000001
ZDHHC19	0.0701284000000001
FGF6	0.070219
SYPL2	0.0702584
CNTN4	0.07034330000000003
HOXA2	0.0704025
SNX32	0.07056220000000002
RIBC2	0.0705708999999999
STRA6	0.07069400000000003
DEFB132	0.0707522
DMRTA1	0.0707838
GLP1R	0.0708483
ELF5	0.070912
TMEM231	0.07097020063778547
ZNF723	0.07098530000000002
C4B_2	0.07107170000000002
MASP2	0.0712034
SCHIP1	0.07133400000000001
GRIN3A	0.0713796
UNC79	0.07140246
PNMT	0.0714092
KCNK12	0.07150299999999998
C4orf50	0.07160907
STS	0.07165999999999983
SYT9	0.0717345
FAM72C	0.0718657
SAMD11	0.07188429999999998
SAMD7	0.07191943595733
CATSPERE	0.07198160000000009
CHIT1	0.07224796930000012
PDGFC	0.0722986
EPOP	0.07234969999999999
SULT2A1	0.07236799999999999
TMEM249	0.0724538
CREG2	0.07269286000000008
ADAM33	0.07282659999999999
LPIN3	0.07313
ZNF860	0.0731527
AOC3	0.0732706
MERTK	0.07327666491182999
CPXM1	0.0733034
RFTN2	0.07336569999999981
C17orf98	0.0734864
ZNF311	0.07348769999999999
SLC47A2	0.07351529999999999
MED12L	0.07354263190581001
NEGR1	0.07374
TAL2	0.07385
PCDH9	0.07386418000000011
SLC25A52	0.073908
CPLX4	0.07392030000000002
TMEM150B	0.07402589999999999
PLXNB1	0.07410978000000004
PKNOX2	0.0742245999999999
SLC6A4	0.0742524765884
SMCO1	0.0742685
TRAPPC13	0.07429139000000085
NID1	0.074317
LIPH	0.07441980000000002
TTC8	0.07461264267299983
GNA14	0.0747533
MAGEB10	0.0751781
DPYSL4	0.07519748000000004
COL23A1	0.0754006
MAML1	0.0754090000000005
PRR23C	0.0755547
PLEKHG4B	0.07556569
ANO8	0.07565084599999983
DIPK2B	0.0757833
SLC45A3	0.075859
DEFB108B	0.0759088
EXD1	0.07602019999999998
FZD7	0.0761004
WFDC8	0.07613220000000001
GLDN	0.07618676
DAB2	0.0763379999999999
FRAT1	0.07635799999999904
LIPK	0.0764912
LORICRIN	0.0764912
CCL14	0.0766684
PCDH12	0.0768525000000001
CAPSL	0.0768798
PSME4	0.0770293999999998
FAM71F2	0.0770685
OR6M1	0.0771852
OR7D2	0.07721300000000003
LAMB2	0.077333
NAT16	0.0773679
CEP68	0.0774129999999964
ABCD1	0.07751059999999987
BTN1A1	0.0776735
ZBTB47	0.0779967
LRRC26	0.0780253
NNAT	0.0780253
RAB6B	0.07810570093538904
PDE6A	0.07814189881360004
OIP5	0.07816299999999998
AGR3	0.0782714
NOC3L	0.07831000000000188
LRTM1	0.07836730000000001
UGT8	0.07842998
COCH	0.07868510000000001
GPR182	0.07879422
ARL17B	0.078813610280001
USP17L1	0.0789299
MACC1	0.07897496
SPP1	0.0790062
TECTA	0.07918247000000002
ADM5	0.07921990000000001
NEU4	0.079271
ANXA10	0.0793769
NPAP1L	0.0795623
F11	0.07969213
RUSC2	0.08005260000000003
DZIP1	0.080239854768
CEP295NL	0.080329
GJA3	0.08037249
GPR3	0.0804887
CYP3A7	0.0805993
RETNLB	0.08066029999999999
C8orf48	0.0807497
CDK12	0.08089800000000036
MAEL	0.080902
SLC44A5	0.08093200000000003
TMEM95	0.0811243
TMEM132E	0.08114024
ZSCAN5C	0.0812009
PDIA5	0.08141719999999997
SCG3	0.08164599999999998
TCF23	0.08165300000000003
ZC2HC1B	0.0818018
TAS2R50	0.0819941999999999
BCAM	0.08204999999999996
RAI2	0.08205879999999999
SCX	0.0820906
NALCN	0.08216609999999999
ZNF385B	0.08217250000000001
LAMC1	0.0822479
KLRC3	0.08240499999999995
IFT122	0.08242928717244702
MLF1	0.08247190000000071
SPTBN5	0.0826093000000001
KREMEN1	0.08263650000000006
C16orf89	0.08274600000000001
SLITRK5	0.0827558
ANGPT4	0.08279729999999999
RASL10A	0.08289819999999992
OSMR	0.0829949
PTPRH	0.08308709999999998
IL1A	0.0832785
FOXL2NB	0.083366
ITGA11	0.08348820000000001
CRYAA	0.08361508704239999
USHBP1	0.08374589999999982
GUCY1B1	0.08387779999999997
BCL6B	0.0838801
GRM2	0.0840182
IFITM10	0.0840299
NCAN	0.08412439999999989
DCD	0.0842365
TMEM181	0.08425000000000082
OMG	0.08437270000000001
TM7SF2	0.08448497631000063
PTF1A	0.0845461
PAPSS2	0.08503659999999999
MAP2	0.08508626906490002
BVES	0.08527610000000001
LAMA2	0.08543150000000004
RGPD4	0.0855268
FBXO16	0.085562
SLC37A4	0.08586609200425954
DLGAP3	0.08610499999999999
CSRP3	0.0861776
RASL11B	0.08621899642999989
GPR1	0.08624960000000001
ATP6V1C2	0.08630070000000001
ASCL3	0.0863452
TAF9B	0.08639999999999759
MYH14	0.08652570000000001
TCP11	0.0867246
OOEP	0.08698719999999999
TP53TG3C	0.087037
KBTBD12	0.08704089999999999
LGALS13	0.0871802
SPDYE1	0.08724999999999983
MGP	0.08741820000000017
CCNB3	0.08760409999999999
PLXNB3	0.0876332
ZNF772	0.08764200000000066
WNT7A	0.0877649999999992
UGT2A1	0.08778739999999996
ZNF536	0.08781789999999999
PRDM14	0.08799949999999998
NACC2	0.08803409129905404
CLCNKB	0.0880828
BANF2	0.088198
CCDC180	0.08847099825552007
IGLON5	0.08855680000000002
RCAN1	0.08877268317440112
PLEKHG5	0.08882025829307005
PTPRN2	0.08891745499999981
SPACA3	0.0889364
SLC22A9	0.0892056
SHC2	0.0892449
TAS2R46	0.0893404
ZNF568	0.08935119999999941
NNMT	0.0894046
MNS1	0.0894646
ASPHD1	0.08950770000000001
ZBTB12	0.08962818
CDCP1	0.08965810000000002
KRTAP29-1	0.08985270000000006
GSTA4	0.08987851000000002
MAP3K9	0.09007529999999986
PRRG2	0.09023999999999999
PIWIL2	0.0903176325
SLC25A34	0.09038000000000013
PALM3	0.09065010000000001
STAC3	0.09071070000000003
SLIT2	0.09073691
APOC4	0.09079800000000002
SERPINB10	0.090802
ZBTB8A	0.09115800000000002
RHEX	0.09130400000000002
MTARC1	0.09130499999999997
CRYBB3	0.09137730000000002
FGF5	0.0913872
KLK1	0.0914488
ARHGAP29	0.09171773
NT5M	0.09176790000000046
MAPT	0.09187498800000005
ITIH2	0.0921469
SYNPR	0.0921637
LILRA1	0.0923487
SLC36A2	0.09237209999999998
KRTAP5-1	0.09244740000000007
ADAMTS9	0.09249479999999999
RABL2A	0.09256014900000054
LYZL6	0.09260460000000001
ZNF492	0.09268199999999993
RHBDF1	0.092787
LGI1	0.09281559999999991
SPATA48	0.0928183
ATP2A1	0.09300520000000001
TSPAN16	0.0930421
NUP210L	0.09314320000000001
TNFAIP8L3	0.09314399999999998
TMPRSS7	0.09344799999999999
HEATR6	0.09366319999999817
ST8SIA5	0.09376490000000001
SYT12	0.09378100000000003
CRPPA	0.09380470000000007
PEAK3	0.094028
SLC7A13	0.09405379999999999
TMEM54	0.09408557999999999
DNAJC5G	0.0944742
DMRTC1	0.09451360000000003
CELA3A	0.0945478
PRRG4	0.09495000000000003
IDI2	0.09531840000000001
CDYL	0.09533159999999974
H2AB1	0.0954779
NTRK3	0.0954881
SIGLEC8	0.09583120000000003
CBSL	0.09585817999999999
CAPN11	0.0959074
AXDND1	0.0961013
SMARCD3	0.09613389999999988
CA1	0.096352
KCNE1	0.09641300000000003
DEF8	0.09662967900000297
FAM240C	0.0968675
RGS9BP	0.09686890000000002
MS4A10	0.096874
CACNA1B	0.097032189642517
ARTN	0.097135
SETBP1	0.0972541
HTR1D	0.0973049
NUPR1	0.09736500000000003
BST1	0.09746410000000016
ADCY1	0.09785689999999991
SLC29A4	0.09790400000000005
OR10P1	0.0980678
BLNK	0.0983785999999999
ACOT4	0.09844000000000008
SLC17A7	0.09844930000000007
FAM110B	0.09846900000000003
ZNF248	0.0987530000000012
SYCP2L	0.09878100000000001
ECE2	0.09909819999999998
SMPDL3B	0.09919166689399997
INSYN1	0.09921659999999999
CTTNBP2	0.0993216
C22orf23	0.09935220000000011
BAAT	0.1001585
C17orf113	0.10020949999999997
SPATA22	0.100277
CNGA4	0.10052700000000002
ZDBF2	0.10055380000000014
TPH1	0.1009482
KLLN	0.1010395999999999
TMEM210	0.10123400000000002
RAET1G	0.10125010000000001
HECTD3	0.10130699999999848
CAP2	0.1014826
TIE1	0.10152439999999999
GPX6	0.10156012999999989
EFNA5	0.101617
NUTM1	0.101685
SULT1C4	0.10178150000000002
FXYD3	0.10216059999999999
GGTLC2	0.102247
MYL10	0.10234499999999999
CLEC19A	0.102478
PPP1R14C	0.102633
C12orf71	0.102751
CDC42BPG	0.1028011
RASGRP4	0.10280629986942103
OCM2	0.102878
NCR3LG1	0.1029208
ACADL	0.10300130000000002
SYP	0.10311441593999993
PDGFRL	0.1031198499999998
TPSB2	0.103175
ZC3H12C	0.10329521
EXOC6B	0.10336199999999973
UNK	0.10340199999999555
SPINK1	0.10348249999999999
LOXL4	0.10356374
KLHL10	0.10365849999999999
SEMA6A	0.10367317216900007
RGS11	0.103788
LAMA5	0.10408001
CCL17	0.104265
PIWIL4	0.10427539999999996
ARMS2	0.10429
GASK1B	0.1047925580236
MS4A14	0.104832
GRM5	0.10485997
CYP2B6	0.10490790000000011
FZD4	0.1050657
B4GALT2	0.10529097975699997
ADH1C	0.1054195
AREG	0.10570999999999997
PSG3	0.105712
NXPH4	0.10633850102240996
CCDC196	0.10647
IQCF3	0.10647560000000011
SSC4D	0.10651339999999995
ZFHX4	0.1066756
SKOR1	0.10680734481
CCDC74B	0.10688309999999988
TLR10	0.10693324481
ARPIN	0.1070763000000001
ATP12A	0.1070779
LAMB4	0.1072714
FAM174A	0.10734829999999995
RGS6	0.1077835
CDKL4	0.10785729999999999
COL5A1	0.1082232770710001
NUTM2E	0.1085412
LTC4S	0.10885499999999992
LGALS7	0.10892219204438
CGNL1	0.1089243
CELSR1	0.10909279999999999
ZNF638	0.10909899823760583
SYBU	0.10921564100000011
PBOV1	0.1094176
EXOC3L4	0.1094436
ADH4	0.10961281300450004
BOK	0.10962659999999999
TAS2R3	0.109938
DCDC2	0.11020417999999998
DENND2A	0.1103306
STRIT1	0.1107438
LRRC39	0.11082699999999998
WEE2	0.11119980000000003
IGSF1	0.11121409999999998
BRSK2	0.11133651700000005
RBFOX3	0.11144529999999991
KCNQ5	0.11148753999999972
RAB40A	0.1115009
SPTSSB	0.11150349999999998
SLC39A5	0.11158739999999999
F2RL2	0.11178199999999994
MINAR1	0.11181390000000001
CPB2	0.11183070000000003
PKD1L1	0.1120082
RGMB	0.1124710000000011
PTGS2	0.112504
SULT1E1	0.11274199999999998
PLPP3	0.11274969999999998
TEAD1	0.1127517
H2AC13	0.11280599999999996
TMEM92	0.11282149999999999
EHF	0.11289040062015998
KCTD19	0.11298740000000007
CYP4A11	0.11304979904999998
NEK10	0.11330464977000002
A4GALT	0.113429
CTNNA2	0.11367200000000001
MASTL	0.1136832000000001
PTN	0.113701146662
RGS17	0.11391159999999996
GCNT2	0.11392049549999994
NANOGNB	0.11393550000000001
HORMAD2	0.1142945000000001
S100G	0.11457600000000001
CNPY1	0.11459810000000001
EXOC3L2	0.1146355
C1QTNF9	0.1146355985177
KLK14	0.114888
EIF2AK2	0.11489700000000269
GJA4	0.115014
FAM240B	0.11505190000000001
FAM124A	0.11519710000000001
ELMOD1	0.11535680000000002
GNG12	0.115556
CLEC18C	0.11565260000000001
NMBR	0.115799
KCNV1	0.11590699999999997
AK4	0.11612348207595757
PIR	0.11638499999999996
MMP13	0.1163875
GFRAL	0.1164889
NR6A1	0.11676662181980002
E2F8	0.1171753
ZNF624	0.1172620000000002
ALDH3B1	0.11727650000000003
NANP	0.1174299999999997
AMPD1	0.1177218
KLF3	0.11773000000000877
ACVR1C	0.11799630000000016
ARG1	0.11838640000000006
LDHAL6A	0.118505300312375
MAMLD1	0.11853157559000005
ADAMTS15	0.118598
SOX7	0.11863699999999999
CXCL14	0.118894
GAD1	0.118937
DKK3	0.119048979
PCSK6	0.11908569999999996
SMCO3	0.1190869
KCNMB2	0.1192336
SLC5A12	0.11932500000000004
PLAAT1	0.1195
SLC44A3	0.12001399340000007
C1orf87	0.120157
MRAP	0.120246
PROB1	0.12043399999999999
DBH	0.12055700000000003
CFAP73	0.12064849999999999
EML5	0.12070380000000003
HORMAD1	0.12079800000000002
NHLH1	0.1208283
FAM149B1	0.12085479999999915
DMBX1	0.12101349000000002
SEC14L6	0.12114290000000005
CELSR2	0.12131820000000001
TSPAN12	0.12136089999999991
SV2C	0.1214642
BCAS1	0.12166040000000002
SATB2	0.121675
USP49	0.12172490000000002
CFI	0.12198520000000002
POU5F2	0.12201399999999996
MC2R	0.1220545
FBN1	0.12223662000000002
TLR7	0.12224539999999999
ABCC9	0.12272699999999997
CSMD2	0.12277148999999998
MACROD2	0.12277200000000033
IGLL1	0.123031
SELENOP	0.12313700000000005
PLEKHH1	0.12313789999999991
RBP1	0.12333269999999999
DCAF1	0.12336000000000169
MTCL1	0.1234557
FAM3B	0.1237412
VSX1	0.12377919999999999
MYRFL	0.1241055
ABTB2	0.12437699999999999
ZIM3	0.12441099999999997
GOLGA6L9	0.1245492790999998
AGRN	0.12464747814400007
ZNF543	0.12464999999999993
SLC22A1	0.12466800000000003
ICAM5	0.12481099999999999
CLDN10	0.1251953
CHST13	0.125531
RHCE	0.12569379999999986
KL	0.126005
OPHN1	0.12615099999999996
TRIM58	0.12642599999999998
ACKR4	0.12650509999999998
PLSCR4	0.126597
