	CD4 minus TA in CFS251 vs CD4 minus TA in Healthy
GNAZ	-0.0958519000000001
DHRS2	-0.09557145
PALD1	-0.09556239999999999
TMEM270	-0.0953842
ZNF385D	-0.09531667999999999
DLL3	-0.09505179999999999
MYO5B	-0.0949235
PAQR6	-0.09485899953793697
PARD6G	-0.09484740000000014
COL24A1	-0.09464695
ADAMTS8	-0.09463839999999998
SLC30A3	-0.09459120000000004
TIGD3	-0.09455000000000013
CLDN1	-0.0943137
LCMT2	-0.09426000000000023
MFAP3L	-0.09420320400000001
DIP2C	-0.0941190002148673
MINAR2	-0.09411700000000002
TENM1	-0.09405528149999998
H2BC10	-0.094032
F12	-0.09386389999999997
TRIM55	-0.0938183
ARNT2	-0.09374027000000001
SMIM6	-0.0936929
BEAN1	-0.09355100000000002
APOD	-0.09350340000000001
GPR1	-0.09340859999999998
BTBD16	-0.0932644
MYL1	-0.0931635
CIART	-0.09310869999999993
CRX	-0.09295000000000009
GPR143	-0.09288200000000002
FAM110D	-0.09287999999999999
SERP2	-0.09280100000000001
CTH	-0.0927949999999993
SHROOM4	-0.09264237000000011
INHBC	-0.0925823
STK36	-0.09257190863899911
PNMA6A	-0.09253829999999999
KCTD16	-0.09239331
SPIDR	-0.09233479042042347
PRSS55	-0.0923217
ESPL1	-0.09216376474999988
SEPTIN5	-0.0921215
LRRC18	-0.09212089999999999
APOC2	-0.0920724
CENPA	-0.09197210369999986
APBB2	-0.09196759999999998
CD200R1L	-0.09178179999999998
ADAMTS2	-0.09165905999999996
FAM240C	-0.0914888
STEAP4	-0.0912157000000001
QRICH2	-0.09108630000000001
LMOD3	-0.09108549999999999
APOBR	-0.09091274419999973
ASMT	-0.09084049999999999
LRRC3C	-0.0907412
FOXH1	-0.0907169
ESRRG	-0.09051980000000001
TSPAN15	-0.09034960000000014
CABP7	-0.09010970000000001
ECE2	-0.0900828
LHX1	-0.08999029
C2orf66	-0.0896295
KIF25	-0.0896047
SCFD2	-0.08959197448950018
INSL4	-0.0894807
PRSS38	-0.08924
MNS1	-0.089155
HTR6	-0.08913079999999998
LAMA2	-0.0888131815
MAGEE1	-0.08871999999999991
SIGLEC10	-0.08866943100000002
SCN3B	-0.08853710000000004
SEMA3C	-0.08839390999999996
IDI2	-0.0883762
TRMT9B	-0.0880206
KLK1	-0.0878614
HSPA4L	-0.0877400000000001
ADORA1	-0.08772743319500001
MGAT4C	-0.0876567999999999
CFAP94	-0.08763019999999988
PAPLN	-0.08759600000000001
ANKRD29	-0.08757419
ART1	-0.0875577
SOX12	-0.08749799999999985
GOLGA7B	-0.08739300391654858
NDST3	-0.08724902999999999
PANX2	-0.0871506
SLC6A14	-0.08710773000000001
NEUROD2	-0.08705593
HTN1	-0.08703399999999994
MFAP4	-0.086742
DUSP8	-0.08635592206232978
BLNK	-0.0862097
MIPEP	-0.08616082203999831
GUCY1B1	-0.08598483000000001
AK8	-0.08593350000000005
ORM2	-0.08587319999999998
COL4A3	-0.08546701000000001
CLDND2	-0.08545699999999978
FGD1	-0.08525000000000005
BSN	-0.08507113
TINAGL1	-0.08491500000000002
MAVS	-0.08490800000000043
FAM13C	-0.0848943
SPOCD1	-0.08487144680989997
LILRB4	-0.0848692800000001
GGTLC1	-0.0848172
PDZD3	-0.08478380118974
TMCO2	-0.08465650000000002
ZNF732	-0.084647462
FOXI3	-0.08462929999999999
SLC22A11	-0.08452499999999999
PRRG4	-0.08450399999999997
SAMD14	-0.08436279999999999
RORB	-0.0842304
NTSR1	-0.08399200000000001
PXT1	-0.08373623
PRICKLE1	-0.0837235999999999
F8A2	-0.0836153
ACVRL1	-0.0835539000000001
ADGRG5	-0.08354940000000033
ETNPPL	-0.08348509999999999
DCAF8L2	-0.0834221
S100A1	-0.083305
CRHR1	-0.083142
CXCL5	-0.0830027
OR13C9	-0.082947
DCDC2	-0.08282450000000001
PRR36	-0.0825654999999999
FAM124A	-0.08256360000000001
ADH6	-0.0825513600000001
FLRT1	-0.08250049999999999
KIF2C	-0.08246699999999985
NOTUM	-0.0823728
GGT6	-0.08227570000000003
TSPAN10	-0.08214260000000029
PLA2G2A	-0.0820179
PHACTR3	-0.08187899999999991
MTRNR2L3	-0.08175999999999989
MOXD1	-0.0814824
NPM2	-0.08147943417691
NPB	-0.08139840000000001
HUNK	-0.08135789999999998
OR10AC1	-0.0813177
LENEP	-0.0812623
ZNF521	-0.0812623
GLRA1	-0.0812622
ESRP1	-0.081228
M1AP	-0.08108320000000002
IL23R	-0.0810289999999999
MAP1B	-0.08081896999999999
LRRC36	-0.08081099999999994
CCDC89	-0.0807179
PAQR7	-0.08049300000000001
ZMYND12	-0.08038957999999996
ADPRHL1	-0.08030230000000005
NAALAD2	-0.0802513
TLL2	-0.0801703
NHLRC1	-0.08012000000000019
TMEM198	-0.08009979000000012
LIN28B	-0.07991619999999999
WNT9A	-0.07985216
SLFNL1	-0.07973799999999992
CSMD3	-0.0796424
CASP12	-0.07958624999999997
CDH7	-0.07948254999999999
TMEM108	-0.07941470000000012
CFAP157	-0.07937459999999999
RPS6KA6	-0.07935799999999998
MAS1	-0.07927319999999999
RAC3	-0.079238
ALPP	-0.07912949999999999
ZMAT4	-0.0790537
TJP1	-0.07894599999999997
IQCD	-0.0787293
SLIT3	-0.07861540999999998
ERFE	-0.078548963
FAT2	-0.07848579000000001
MAGEE2	-0.0784358
STX19	-0.07836699999999999
FAM180A	-0.07828940000000001
LDB2	-0.0779904
ENPP1	-0.07786109999999999
SLC38A8	-0.077824
ZNF891	-0.07756899999999989
AQP11	-0.07743800000000012
RTKN	-0.07743781999999999
MACC1	-0.07739784
NPTX2	-0.0773358
NXPH4	-0.07733380000000001
UPB1	-0.07719289999999995
ADGRG6	-0.0769635
PIR	-0.0769184
NT5DC3	-0.07678750000000001
WNK2	-0.0767488
DZANK1	-0.07653939999999992
LYPD6	-0.0765388
RSPO1	-0.07637781419999999
CCDC197	-0.0763225
CDH26	-0.07630659999999997
TAS2R45	-0.07621429999999998
CLEC4C	-0.07619099999999998
NSUN7	-0.076161
CTTNBP2NL	-0.0760077999999999
EGFL6	-0.0759951
CACNG8	-0.075978
LIPG	-0.075681
ZNF284	-0.07551000000000041
DNAH2	-0.07544369999999989
SLC5A9	-0.0753575
PHKG1	-0.07532970000000017
CNGA1	-0.0752776
SLC9B2	-0.07525900000000085
SCN8A	-0.07515494899620001
GDPD2	-0.07513990000000001
TAS2R10	-0.0748674
PAX9	-0.07483053000000009
TMPRSS9	-0.0747896
TMPRSS13	-0.07475870000000007
PRL	-0.07473460000000001
MOGAT3	-0.0746770000000001
CYP11A1	-0.0745954
PPEF1	-0.07448547600000001
ZNF233	-0.07442339999999992
DYDC1	-0.07439719999999997
FGF2	-0.0741799
CRYBB3	-0.0740411
VENTX	-0.07395199999999999
RBM24	-0.0739296
CPO	-0.0738802
ADAD1	-0.073144717
FAM184B	-0.0731196
COL4A4	-0.07281706
ACTL6B	-0.0728087
MRGBP	-0.0727000000000011
MEFV	-0.07265514658999991
MYPN	-0.07245950000000001
MAOB	-0.07224100000000001
CDC20B	-0.07217099999999996
HSD17B13	-0.07210900000000009
FOXE3	-0.0720412
KCNJ14	-0.07194800000000001
DSC3	-0.07192760030999999
SHB	-0.07191130000000001
CACNA1D	-0.07187550000000009
ZUP1	-0.07182500000000225
P3H2	-0.07178689999999993
USP27X	-0.07167699999999999
IGFBPL1	-0.0716724
HSD17B3	-0.071571
TMC2	-0.07150130000000016
MOK	-0.07129130149621021
SLC25A48	-0.0712898
CCDC6	-0.07124500000000111
TMEM144	-0.0711794
SLC9A3R2	-0.07112469999999987
RAB42	-0.07100589999999993
TCF23	-0.070931
ATAD5	-0.07073259999999992
CCDC184	-0.07056299999999999
RTL5	-0.07035489999999989
DEPDC1	-0.07034780000000002
RNF151	-0.07019770082099998
KCTD9	-0.07019200000000048
TSSC4	-0.07013400000002434
SPAG6	-0.069992
SLC6A11	-0.069906
PTCHD1	-0.0698288
EPGN	-0.0697089
TBC1D3B	-0.06964730000000002
PAX4	-0.069591
GP2	-0.06942069999999999
SYT12	-0.06939909999999999
HOXB13	-0.06921661
HCN2	-0.06900780000000002
CRYAA2	-0.0690028
SEMA4G	-0.06879469299138508
PTPN5	-0.0686121
SAMD4A	-0.06853571000000003
B3GALT1	-0.06848599999999998
SEPTIN11	-0.06825154024000035
NOTCH1	-0.06802199999999997
GAS1	-0.06787700000000002
ANKRD50	-0.06783490000000003
MASP1	-0.06780860000000001
SCN11A	-0.0677853999999999
C11orf42	-0.0671546
FXYD6	-0.06713709999999999
ATP1B2	-0.06656374900800002
ART5	-0.0663345
PROM2	-0.06630180409735292
PRSS27	-0.06629199999999996
TBX1	-0.0662411
TMEM253	-0.06623855
CD93	-0.06593559999999998
HNF4A	-0.06585189999999999
GRAMD2B	-0.0655383244671448
ANKRD61	-0.06550930000000002
EBF2	-0.06549189999999999
PPP3CA	-0.06547009746129007
DPF1	-0.06532709999999997
SFTPD	-0.0653098
ASB18	-0.065274
DDX3Y	-0.06515
GMPPA	-0.06513158105335393
KCNK9	-0.064965
TM4SF18	-0.0649403
OLFML2A	-0.0648086
LMX1B	-0.06454367999999999
COLEC10	-0.0644813
GJA3	-0.06399120999999999
ADRB3	-0.06392500000000001
CYP4F11	-0.06374878114011003
BCAM	-0.06367200000000006
ITIH5	-0.06356050000000008
MARVELD1	-0.06355339999999998
GGH	-0.06339049999999968
HS3ST2	-0.0631599
ABCA13	-0.06314407999999999
FFAR2	-0.06304799999999988
MUC4	-0.0628980560000001
TRPM3	-0.06288954819694001
CLDN18	-0.0628806
SNCG	-0.0628108
CAV3	-0.0628107
TMEM145	-0.06279400000000002
APOBEC3A	-0.06275
KCNK12	-0.06266400000000003
PIF1	-0.06265580896550005
ADAM20	-0.0626237
RNF152	-0.0625788
ZNF671	-0.0624982999999979
TMEM235	-0.0624674
MTERF4	-0.06240793580001025
SIK2	-0.06222799999999995
GDF5	-0.06210570000000001
LEP	-0.0619796
RSPH6A	-0.0618977
WFDC2	-0.0618864
H2BW2	-0.06186589999999999
PLXNA4	-0.061851909999999996
SIK1	-0.061696999999999974
IER3	-0.061694499999998875
BCL2L10	-0.0616637
SPATA32	-0.06161699999999992
RNF128	-0.0615965
NLRP8	-0.0615208
NOX4	-0.0614979
SORCS3	-0.0614632
PAX6	-0.06146146137900005
WDR36	-0.061357000000000994
GRIN3B	-0.061206899999999995
LGI1	-0.06108894000000009
NRL	-0.06097800000000042
MRO	-0.060889200000000004
NMNAT1	-0.060811999999998534
TTLL7	-0.060797719999999916
C12orf50	-0.06043350000000003
DHCR24	-0.060200012096801814
FUT3	-0.06019319999999995
MYO15A	-0.0600562723050001
H2AC12	-0.059826999999999964
RCVRN	-0.0596649
FZD5	-0.05962901
KCNE2	-0.05959099999999995
TPTE	-0.05955461
MAB21L4	-0.05952399999999994
ADM5	-0.05950809999999998
MTSS2	-0.059267599999999906
BPIFA3	-0.0590567
PCSK2	-0.0590489
FGF5	-0.05902600000000001
MAGI1	-0.058911599999999995
HRH1	-0.05874739999999991
IL12B	-0.05869339999999999
KCND1	-0.058601799999999996
EEF1AKMT4	-0.05849999999999955
SLC24A2	-0.058289400000000005
SOHLH2	-0.058202699999999996
GYPB	-0.057981000000000005
CRISP1	-0.0579593
USP6	-0.05795170494704094
ZYG11A	-0.057827144000000004
ALK	-0.0577686
LUZP2	-0.05775255996999999
GPR179	-0.05770990999999999
PRSS50	-0.057694
MSH4	-0.0575956
ADRB1	-0.0574207
KLHL4	-0.05716093
AMER1	-0.0571437
CLDN20	-0.056541900000000006
SYT2	-0.056535524
MYORG	-0.056520000000000126
PKLR	-0.0564946
FABP7	-0.0563881
SPNS2	-0.056341100000000005
PBOV1	-0.0563053
SEC14L4	-0.05628119999999999
RHOXF2B	-0.056164699999999984
FAM3B	-0.05596480000000001
FAM216B	-0.055894299999999994
NELL1	-0.0558925
JAKMIP3	-0.05588738000000001
BICC1	-0.055808769999999994
BEND7	-0.0558013
ZNF474	-0.055779999999999996
C6orf58	-0.055701400000000005
CFAP97D1	-0.0555809
MPP3	-0.0552917
LHFPL3	-0.0552802
FGD5	-0.05525160748500001
PSMC3IP	-0.05516679999999985
LOXHD1	-0.0550073
OR11A1	-0.05490785999999989
CLEC2L	-0.0548849
RGS13	-0.054877899999999924
IL1B	-0.054855749999999995
MAGI2	-0.054841734556629995
MSRB3	-0.05477249840000001
KSR2	-0.05474429999999999
HNF1A	-0.0545914
SYNPO	-0.0545825
FAM83D	-0.05457830170000033
PIH1D2	-0.054311322573999954
DNALI1	-0.05421647999999999
RTP5	-0.054164566000000004
CYSRT1	-0.05415900000000001
MAGEB17	-0.053976
RASSF8	-0.05370495
DSCAML1	-0.05355319999999995
DRAXIN	-0.053506
TMEM26	-0.0534599
ST8SIA5	-0.0534156
ELAVL1	-0.053373999999998034
STAC2	-0.05335960000000001
TACR2	-0.05334200051228999
H2BC14	-0.053342
ASIC4	-0.05333069999999991
GLIPR1L2	-0.053316800000000164
SH3PXD2B	-0.0533137999999999
AKAP3	-0.05321466363799976
CYGB	-0.053038899999999944
FMN2	-0.05294940000000001
MAPK8IP2	-0.0529294
STMN4	-0.052910700000000005
LGALS9C	-0.0527114
GPR156	-0.0527004
SLC17A4	-0.05267519999999999
NALCN	-0.05256529999999998
CCDC54	-0.0524995
HTR3E	-0.0523002
C19orf18	-0.052294300000000016
TSGA13	-0.0521648
TMEM182	-0.052132604334850896
SERINC4	-0.05201549999999988
CPN2	-0.05198499999999999
SLITRK2	-0.0515207
CAMK2B	-0.0514333
TRHDE	-0.05136525
SLC47A2	-0.051030599999999995
TTL	-0.05099899999999913
FAXC	-0.05096928
GCSAML	-0.05088710000000002
PPP1R1A	-0.0507938
ITGAD	-0.05074419999999999
SLC27A6	-0.0507099
CEP350	-0.050628000000003226
SLC45A1	-0.05060297240000006
TUBB8B	-0.0505583
RBP4	-0.0504869
CXorf58	-0.050466699999999996
ECSCR	-0.05032600000000001
JAM2	-0.050209366000000144
C3orf52	-0.050183650000000135
VSTM2B	-0.0495076
UPF3A	-0.04944099999999452
MAP2	-0.049347430935099995
TNFAIP8L3	-0.049331000000000014
CYP3A4	-0.049210199999999996
KRTAP9-6	-0.0491974
CIBAR1	-0.04914829999999992
FGF11	-0.04898169999999996
SYBU	-0.048876467999999965
ITGBL1	-0.048678400000000004
CFAP65	-0.0485767
NEUROD1	-0.0485458
CSMD2	-0.0484603
PLG	-0.04845640000000015
GPR62	-0.048413
PRDM14	-0.04833440000000002
FGD2	-0.048319999999999974
SELENOV	-0.04819968000000001
HNF1B	-0.048170340000000006
TP53TG5	-0.04802399999999994
LHFPL4	-0.048021999999999995
LRG1	-0.04784000000000005
CYP4F12	-0.04782693614
C8orf37	-0.047773000000000065
SULT1C2	-0.047521100000000094
FMN1	-0.0474790601771969
ACRV1	-0.04745460000000001
GOLGA8K	-0.0471344
ARHGAP28	-0.04709200000000002
MYO10	-0.047086899999999904
MARK1	-0.04698621974
SP7	-0.04694778
ARC	-0.0468845
ZC3H7B	-0.04682500000000056
SFTA3	-0.0467358
TNFSF13	-0.04657628965999999
C4B	-0.046543500000000015
POU3F3	-0.0465135
MYCT1	-0.0465108
ROPN1	-0.0464778
GUCA1A	-0.0464392
GYG2	-0.0464069
KRTAP4-6	-0.0463552
LIPH	-0.046295799999999984
GDNF	-0.0461248132400001
HNRNPCL4	-0.0459327
GFI1B	-0.045877799999999996
GPNMB	-0.04586399999999996
PADI6	-0.0456374
TRIL	-0.045633400000000005
DCHS2	-0.04558839999999999
SGMS2	-0.04556110000000002
CLRN1	-0.0454538
FCRL5	-0.045319730000000114
TSPAN1	-0.0453008
DNAAF6	-0.045290800000000006
TNNI1	-0.04528940000000001
CYP8B1	-0.04520267
HSPA12A	-0.045159
C1QTNF2	-0.0451149
PCLO	-0.04508411
TMEM266	-0.04497490000000004
GUCA1C	-0.044839
ZNF121	-0.04483499999999996
SLC6A8	-0.044808000000000014
FRG2B	-0.0446646
ENPP6	-0.044641000000000014
ACTN2	-0.044627
UNC5CL	-0.044526000000000066
TMSB4Y	-0.04443419999999999
OR3A1	-0.0444156
CDH22	-0.0443839
AHCYL2	-0.044339000000000794
PRICKLE2	-0.04428575
LPO	-0.04427649999999998
MAP9	-0.04427369999999975
CHRD	-0.04418330000000001
HSD11B2	-0.044142100000000004
LOXL4	-0.04405634
ADGRD2	-0.04403800000000002
COL1A2	-0.0439536
KIAA0825	-0.0439360000000002
CAMKK1	-0.04388864095870204
KRT7	-0.04382399999999999
DCLK3	-0.04375376
CEACAM1	-0.04369299999999998
LYZL6	-0.0436752
RASGRF1	-0.043499429999999895
DCX	-0.043328450843909995
WNT7B	-0.043291100000000006
FSD2	-0.04328799999999988
B4GALNT2	-0.043208000000000024
KLHL30	-0.043202449999999996
TAS2R46	-0.0431535
ENKUR	-0.043129
CCDC160	-0.04309550000000001
R3HDML	-0.04292329999999999
FRMPD1	-0.04290159999999993
OR1J1	-0.0428781
OTX1	-0.0428099
NPFFR2	-0.04274839999999999
OR6C76	-0.0426724
OR51B5	-0.0426724
UGT2B7	-0.042663200000000005
DMRT1	-0.0425788
SPINK13	-0.04255269999999999
BMP7	-0.04253597
OR1J2	-0.0425144
TRPM1	-0.042443790480429996
OR2L3	-0.0424414
MCM10	-0.04238583324399997
MSX1	-0.0423499
SYT5	-0.042259959999999985
STEAP3	-0.0421488
ITIH2	-0.0419935
MTARC1	-0.04191200000000003
MT3	-0.04183589999999998
CCN3	-0.0415959
PAH	-0.0415402
PSG11	-0.0414902
MPL	-0.0414752
ARSF	-0.041466800000000005
GSTCD	-0.04141880260920017
ZNF676	-0.0413397
PALMD	-0.041219000000000006
CCER2	-0.041089799999999996
SEC16B	-0.0409617
CYP11B1	-0.0409
OR52I1	-0.0408517
MYO3B	-0.04084992999999999
ANKFN1	-0.0407747
PRR16	-0.0406616
GALNT17	-0.040600600000000014
CREB3L1	-0.04051669999999996
SLC13A3	-0.040512220000000015
PRRT1B	-0.040488600000000007
NUDT15	-0.040480000000000516
SLC22A4	-0.04039829999999991
TNR	-0.0402903
TEX13C	-0.04020148
IFNA14	-0.0401376
FAXDC2	-0.04012274367969981
FFAR3	-0.0401222
DAND5	-0.040116999999999986
DUSP3	-0.04001543498899984
EPB41L1	-0.03998760000000001
TUBB1	-0.039951300000000016
TINCR	-0.03972040000000002
FILIP1	-0.039587
LMLN2	-0.03954039999999999
ZNF112	-0.0395006
RNF223	-0.0389934
PURG	-0.0387752
IL22RA1	-0.0387561
USP17L2	-0.0387407
CASP5	-0.0386864
RHCG	-0.0386775
DRGX	-0.0386352
S100A14	-0.0385647
CLEC12A	-0.03842309999999999
TOX3	-0.0383026
ULBP1	-0.038271
CLC	-0.03823860000000001
BCL11A	-0.037994100000000364
MASP2	-0.0379149
CXCL17	-0.037837499999999996
KIAA0753	-0.0376969999999992
GRIP2	-0.0376726
MME	-0.03763011756599988
ABCB5	-0.03758739999999999
SLC1A2	-0.03739551363852189
BST1	-0.03739440000000005
LVRN	-0.0373091
NMNAT2	-0.03729722
CYP26C1	-0.0370515
OR4C12	-0.0369908
ACAN	-0.036980923131772994
REEP6	-0.03696544113100053
CCIN	-0.0368348
SPINK5	-0.036715700000000004
CPA4	-0.0367103
TRNP1	-0.0364843
ESRRB	-0.036444500000000005
CLSTN2	-0.03641837
BDNF	-0.03627719
NLGN4Y	-0.036233350000000004
PPP1R9B	-0.0361809999999998
YY1AP1	-0.036138667506847355
FRMD7	-0.0358685
LRATD1	-0.035857
LGALSL	-0.035811699999999905
DIPK1C	-0.035762199999999994
TNFRSF8	-0.03568750000000001
ZNF534	-0.0356872
IQSEC2	-0.0355803
SCNN1D	-0.03554339999999992
RBP1	-0.03544450000000002
CCDC83	-0.035372000000000015
HEYL	-0.0352086
ZPLD1	-0.0351811
ONECUT1	-0.035148
C22orf39	-0.035138000000003444
YAP1	-0.03506719875007501
TNC	-0.0348562
SIX5	-0.03484692
EPG5	-0.034767673000000165
PNMA8C	-0.0346538
ANKRD65	-0.0346458
N6AMT1	-0.0346289999999998
SH3GL3	-0.034438
NUTM2D	-0.034393000000000035
ATP1B4	-0.0343591020000001
OPN1MW3	-0.034291
DMBT1	-0.034215304
IL17RD	-0.0341909
SLC22A9	-0.0341114
LTBP1	-0.0340082156
FAM155B	-0.0339361
ABCD1	-0.03390729999999986
DUSP9	-0.03390019999999999
GYS2	-0.0338595
CTAGE1	-0.03385188
SLC17A7	-0.0338515999999999
RCOR2	-0.0338455
RGL2	-0.033673234744999725
CDKL4	-0.0336466
CHAC2	-0.033629999999999605
MLXIPL	-0.033582200000000006
PABPC1L2A	-0.0335738
HCRTR1	-0.0334083
CNTNAP5	-0.03338761
FGB	-0.033371
CYP2A7	-0.0333145
OR56B4	-0.0332349
CALN1	-0.033198
SCN2B	-0.03315809999999999
SCN9A	-0.033097130000000106
FRS3	-0.033061103580999784
PDC	-0.0330508
SERPINC1	-0.033028100000000005
DPEP2NB	-0.0327056
TRIM58	-0.03269700000000002
RUBCNL	-0.032657570000000004
TRIM72	-0.032442999999999944
UNC79	-0.032357800000000006
ITGB6	-0.0322716
CAMK2A	-0.03221999999999999
SYCE1	-0.032154999999999934
MAMDC2	-0.0321272
CCDC144A	-0.0321248999999999
NAP1L2	-0.03206999999999982
SLC12A8	-0.03167749999999986
KCNE5	-0.031551600000000006
ANGPTL7	-0.0315413
SSX3	-0.0314943
ZNF660	-0.031492599999999996
GPC5	-0.0314491
SOX2	-0.031386800000000006
PTPDC1	-0.03138230000000042
ESYT3	-0.031288100000000006
GK5	-0.031195845699999225
SPC24	-0.031135000000000135
GRIN2D	-0.031130099999999994
CALHM5	-0.031062380000000004
ZNF716	-0.0308296
PTPN14	-0.03079760000000001
POTEF	-0.030725299999999997
MAOA	-0.0306627
CDADC1	-0.030657999999998964
ANKRD62	-0.03062389999999999
CABP5	-0.0306126
LMOD2	-0.0305435
ABCC12	-0.0304922
UGT3A1	-0.0303935
CACNG1	-0.0303697
SUSD5	-0.0302978
GPR32	-0.0302896
CTXN1	-0.030157
CCBE1	-0.030040899999999995
IGSF1	-0.030030499999999988
PEX5L	-0.029888730000000002
IFITM5	-0.029658000000000018
GALNT5	-0.029626100000000002
SYT14	-0.0295629
TAS2R19	-0.029532099999999922
CDH6	-0.0295179
CYP27C1	-0.029479000000000033
TERT	-0.029462
SLC22A2	-0.029367149999999995
WNK3	-0.029279900140611104
CCDC38	-0.029233000000000092
DGKG	-0.029072800000000003
NDNF	-0.02899669999999993
IL31RA	-0.0289113
FGF7	-0.028901999999999956
RAD51AP1	-0.028884954680000186
FCAMR	-0.0288437
ATP10D	-0.028841299999999848
DKK2	-0.028836
EPX	-0.028831899999999994
ADCY5	-0.02874199437199998
UHMK1	-0.028741099999997743
NAA11	-0.028686700000000002
PROP1	-0.0286756
CNTN1	-0.028623899999999966
LMO1	-0.028585599999999996
SARS2	-0.028521998911466895
LAMC2	-0.0283428
ATP6V1C2	-0.028272299999999972
TNFSF15	-0.028245300000000105
RAB6B	-0.028135199064610983
ZNF648	-0.0281161
DACH2	-0.028066499999999998
RGS4	-0.0279827
TAT	-0.027974799999999994
LPAR4	-0.0279292
FHOD3	-0.0279115
SYT17	-0.027876300000000187
KCNJ6	-0.027864200000000006
ITIH3	-0.02757260000000001
C1orf116	-0.027531080000000006
NGFR	-0.0273445
EGFLAM	-0.0273286
ARHGEF35	-0.027240000000000375
ARMC3	-0.027155600000000002
CNGB1	-0.027082499999999995
SNTN	-0.027068400000000006
CYP1A2	-0.02705799999999997
RXRB	-0.026957049032999336
SMIM40	-0.0269548
TPH1	-0.026919400000000003
ZFP42	-0.02683800000000003
GPR153	-0.02677299999999999
FRMPD2	-0.0267463
MSANTD1	-0.026745599999999925
PPM1J	-0.0267352
MSI1	-0.026587400000000004
TCEANC2	-0.026539999999998898
EFCAB8	-0.02648749999999999
TGM3	-0.0263838
PCDH19	-0.026346960000000003
SLC13A5	-0.026322899999999982
SLC12A1	-0.026200343000000004
NCAN	-0.026133699999999996
DDN	-0.026047059999999997
GRIK5	-0.026029300000000002
ENTPD2	-0.0259563
PPP2R2D	-0.02593999999999852
BVES	-0.02584000000000003
DGKI	-0.0258277
FMO1	-0.025771999999999996
GLYATL2	-0.0257243
CYP2C18	-0.0257205
CHST1	-0.0255964
LILRA6	-0.025559497385969965
RWDD2B	-0.02548200000000289
ART4	-0.025392299999999993
CYP26A1	-0.0253704
HARS2	-0.025179499999993027
EVX1	-0.0251753
LRAT	-0.024950101260695703
UCN2	-0.0248861
IQANK1	-0.02480790000000002
KCNG2	-0.0247733
PLA2G2D	-0.024721200000000013
GRM3	-0.0245465
EGR3	-0.02453026
MYOF	-0.024470699999999998
ZNF703	-0.024456999999999993
COL6A6	-0.0244251299999999
TPTE2	-0.0244201
KCNJ3	-0.024414499999999992
CDC42EP2	-0.02438740000000006
TBX10	-0.024322
CX3CL1	-0.024319499999999994
CGNL1	-0.024314950000000002
GLI2	-0.0242092192
CILP	-0.0241837
GREB1L	-0.0241211300000001
DENND2C	-0.024016000068440402
ZNF324B	-0.023979799999999774
UGT8	-0.023944320000000005
DQX1	-0.023920599999999993
GABRA4	-0.023827980000000002
TACR1	-0.0236609
LILRA4	-0.02364040188104
WNT3A	-0.0236122
PCK1	-0.023603520000000003
SIX1	-0.0235382
PHF24	-0.0235045
CFAP206	-0.02348020000000002
MUC17	-0.023450000000000082
RAPSN	-0.023435899999999996
KRT33B	-0.0233492
SSX1	-0.02329744
ADGRB1	-0.02323584999999998
CLIC6	-0.023231700953479997
C15orf65	-0.02322770000000001
TMC5	-0.02320067
CHRND	-0.0231372
FAM193A	-0.02313599650438114
EBF3	-0.0231018
B3GNT5	-0.023084696382450032
PRKACG	-0.0230553
EPHA3	-0.022890099999999997
CFAP77	-0.0228686
SHOC1	-0.022780100038309013
SLC6A2	-0.0227486
GRIK1	-0.022661220855621
CKM	-0.0225837
MOBP	-0.022573400000000007
SLC24A4	-0.02246699999999989
CHP1	-0.022456999999999283
XKRX	-0.022372999999999976
NAT16	-0.022354700000000005
TPRX1	-0.0222848
OXTR	-0.02226030000000001
KIF1A	-0.022232799999999997
PIK3C2G	-0.0221664
NPFFR1	-0.022136000000000017
XKR3	-0.0221054
SPATA24	-0.022098000000000617
OSTN	-0.0220023
ARMCX5	-0.02194618850000296
HOXA5	-0.021938
ARID3A	-0.021928200000000064
TP53TG3C	-0.021908
TP53TG3	-0.021908
GLDN	-0.02182379
FAM133A	-0.0218182
PKDREJ	-0.02179494
CUEDC1	-0.02165391
YWHAG	-0.021649999999999725
AMER3	-0.021641800000000003
GOLGA6L4	-0.02156980014235005
ZNF536	-0.0215371
TUBA4B	-0.02149671900000008
ZNF579	-0.02149140000000005
VSIG10L	-0.021404900000000004
CACNG4	-0.0212078
MUC3A	-0.02119663
PLD5	-0.021116350000000002
UNC13A	-0.021073199999999997
AMIGO2	-0.02093800000000101
SLC8A1	-0.02089582539999993
SLC25A47	-0.0208038
SNX13	-0.020551000000001096
GPR88	-0.020507
FAM107A	-0.0204123
PCDH11Y	-0.020382509999999993
A4GNT	-0.0203746
C1orf146	-0.02036259999999998
RAB3B	-0.020313899999999996
ADGRL4	-0.0202896
TRIM60	-0.02028669999999999
KDELR3	-0.020269600000000054
BNC2	-0.02017437
UBAP1L	-0.020158406019999964
SLC10A4	-0.0201355
RASD2	-0.0201149
ARHGEF7	-0.02010458153000272
WIPF3	-0.020071600000000002
ANGPT4	-0.020023500000000014
CHRNB4	-0.020017000000000035
PKN3	-0.01983499999999999
OR12D3	-0.01982754
ADAM7	-0.0198161
KIAA1210	-0.019774599999999996
DIAPH3	-0.019754899999999964
PMFBP1	-0.019656873319999935
ITPRID1	-0.019458299999999998
