	CD4 minus TA in CFS208 vs CD4 minus TA in Healthy
ASXL3	0.0
GPR37	0.0
GPR39	0.0
TEX13B	0.0
GPR42	0.0
GPR50	0.0
GPR52	0.0
GPR6	0.0
TENT5D	0.0
TDRD5	0.0
TENT5B	0.0
TEKT5	0.0
GPR78	0.0
TEKT1	0.0
TEK	0.0
GPR21	0.0
GPR87	0.0
GPR88	0.0
TECTB	0.0
GPR20	0.0
TEAD4	0.0
TENM3	0.0
TAS2R9	0.0
TBX22	0.0
GRID2	0.0
GRXCR2	0.0
TBC1D3D	0.0
TBC1D3C	0.0
GSC2	0.0
TBC1D3	0.0
TBC1D28	0.0
TEX44	0.0
GSG1L2	0.0
GPR139	0.0
TEX47	0.0
GRXCR1	0.0
DNASE2B	0.0
TEX50	0.0
TEX51	0.0
GSTA1	0.0
GSTA2	0.0
GSTA3	0.0
GSTA5	0.0
GPR119	0.0
TBATA	0.0
ATP4A	0.0
ATP4B	0.0
ATP2B2	0.0
TBX2	0.0
TEX43	0.0
TBC1D3E	0.0
GRIFIN	0.0
ATOH7	0.0
TBX18	0.0
GRIK3	0.0
TEX33	0.0
GRIN1	0.0
GRIN2A	0.0
TBX15	0.0
TEX36	0.0
TBX10	0.0
DNER	0.0
GRK1	0.0
ATP12A	0.0
TEX37	0.0
GPR149	0.0
TBC1D3K	0.0
GRM5	0.0
TBC1D3H	0.0
GRP	0.0
TBC1D3G	0.0
TBC1D3F	0.0
GPR148	0.0
TBL1Y	0.0
HABP2	0.0
ASB17	0.0
SUCNR1	0.0
SPINK6	0.0
SPINK5	0.0
SPINK4	0.0
SPINK14	0.0
ARMS2	0.0
SPEM3	0.0
SPEM2	0.0
SPEM1	0.0
DSCAM	0.0
SPDYE15	0.0
SPINK8	0.0
SPDYC	0.0
GLT6D1	0.0
GLT1D1	0.0
TMEM174	0.0
GLRB	0.0
SPATS1	0.0
HMGB4	0.0
BHLHA15	0.0
HMGCLL1	0.0
SPATC1	0.0
HMGCS2	0.0
DHRS7C	0.0
BHLHA9	0.0
GLYATL1B	0.0
SPINT4	0.0
TMEM121B	0.0
SPTA1	0.0
TMEM132D	0.0
SPRY4	0.0
SPRR5	0.0
SPRR4	0.0
SPRR2G	0.0
SPRR2F	0.0
SPRR2E	0.0
SPRR2D	0.0
SPINT3	0.0
SPRR2B	0.0
SPRR1B	0.0
SPRR1A	0.0
DRGX	0.0
GLYATL3	0.0
HJV	0.0
SPPL2C	0.0
HK3	0.0
SPOCK1	0.0
SPO11	0.0
BECN2	0.0
SPRR2A	0.0
DIO3	0.0
TMEM178A	0.0
SPATA46	0.0
SPANXN2	0.0
SPANXN1	0.0
SPANXD	0.0
DGAT2L6	0.0
SPANXC	0.0
TMEM200C	0.0
SPANXB1	0.0
HORMAD1	0.0
SPANXA2	0.0
SPANXA1	0.0
GLIS1	0.0
TMEM202	0.0
HOXA13	0.0
SPAM1	0.0
TMEM215	0.0
HOXB1	0.0
HOXB5	0.0
HOXB8	0.0
HOXB9	0.0
TMEM225	0.0
HOXC11	0.0
HOXC12	0.0
TMEM207	0.0
SPATA48	0.0
SPANXN3	0.0
SPANXN4	0.0
HMHB1	0.0
GLRA2	0.0
BHLHE23	0.0
SPATA31E1	0.0
HMX1	0.0
TMEM179	0.0
HMX3	0.0
SPATA31D4	0.0
SPATA31D3	0.0
SPATA31D1	0.0
TMEM196	0.0
SPATA31A6	0.0
SPATA31A3	0.0
DGKK	0.0
SPATA31A1	0.0
HNRNPCL2	0.0
HNRNPCL3	0.0
HNRNPCL4	0.0
SPATA19	0.0
SPATA16	0.0
SPATA12	0.0
SPANXN5	0.0
SPATA31A5	0.0
SPTBN2	0.0
DRD5	0.0
SPZ1	0.0
DLX2	0.0
HBM	0.0
TLE6	0.0
TLE7	0.0
STH	0.0
DLX1	0.0
HCAR2	0.0
HCAR3	0.0
AS3MT	0.0
ARX	0.0
TKTL2	0.0
HCG22	0.0
STC2	0.0
HCN4	0.0
HCRTR2	0.0
DLL4	0.0
TLX1	0.0
STATH	0.0
DLK1	0.0
TLX3	0.0
GNG13	0.0
STARD13	0.0
TLL1	0.0
BARHL1	0.0
ASB10	0.0
HBD	0.0
STYXL2	0.0
GOLGA6L6	0.0
STXBP5L	0.0
TIMP4	0.0
TINAG	0.0
HAND1	0.0
HAND2	0.0
HAO1	0.0
HAO2	0.0
HAPLN1	0.0
DPYSL3	0.0
HAPLN2	0.0
GOLGA6D	0.0
STRA8	0.0
GOLGA6C	0.0
GOLGA6B	0.0
STOML3	0.0
DLX5	0.0
DPYS	0.0
STMN2	0.0
STK32B	0.0
GNRH2	0.0
HAPLN4	0.0
BARHL2	0.0
HDC	0.0
BARX1	0.0
DIRAS3	0.0
DRD2	0.0
SRY	0.0
SRRM3	0.0
HES3	0.0
SRPX2	0.0
HES5	0.0
SRPX	0.0
BCHE	0.0
SRMS	0.0
DRD1	0.0
BCL2L10	0.0
DIRAS1	0.0
HEY1	0.0
TMEM100	0.0
HGF	0.0
HGFAC	0.0
ARPP21	0.0
SRD5A2	0.0
TMEM114	0.0
GMNC	0.0
HHATL	0.0
TMEFF1	0.0
SSMEM1	0.0
HEPN1	0.0
HEPH	0.0
HDGFL1	0.0
TM4SF1	0.0
DKKL1	0.0
TM4SF4	0.0
ST8SIA2	0.0
TM6SF2	0.0
DKK1	0.0
BATF2	0.0
DRC1	0.0
GNAT3	0.0
SSX5	0.0
SSX4B	0.0
SSX4	0.0
SSX2B	0.0
SSX2	0.0
SSTR5	0.0
SSTR4	0.0
HELT	0.0
GNAT2	0.0
SSTR1	0.0
SST	0.0
BBOX1	0.0
GNAT1	0.0
SH2D5	0.0
TRIM42	0.0
UBL4B	0.0
CYP26B1	0.0
TTLL8	0.0
KLF18	0.0
C6	0.0
RIMBP3C	0.0
RTL9	0.0
C6orf118	0.0
RTL4	0.0
TTR	0.0
CYP39A1	0.0
RIMS4	0.0
FSHR	0.0
FOXI2	0.0
KLHDC7A	0.0
CACNG6	0.0
FSHB	0.0
CACNG5	0.0
KLHDC8A	0.0
FSTL5	0.0
C6orf15	0.0
KLF14	0.0
RTP2	0.0
KIRREL1	0.0
TTBK1	0.0
KISS1	0.0
C5orf38	0.0
AOX1	0.0
KITLG	0.0
CADM2	0.0
LAMP5	0.0
C5orf46	0.0
TTC29	0.0
RIIAD1	0.0
FTMT	0.0
C5orf47	0.0
ANXA8L1	0.0
FTHL17	0.0
C5orf52	0.0
FOXI1	0.0
RIMBP2	0.0
RSPO4	0.0
CACNG4	0.0
KLHL1	0.0
CACNA2D1	0.0
KLHL38	0.0
RPTN	0.0
FOXN1	0.0
C8B	0.0
CYP2A13	0.0
ANKRD60	0.0
KLK1	0.0
ANOS1	0.0
KLK12	0.0
KLK13	0.0
KLK14	0.0
KLK15	0.0
CACNA1S	0.0
KLK3	0.0
KLK4	0.0
FOXN4	0.0
FOXL3	0.0
LACRT	0.0
RIT2	0.0
C8A	0.0
LALBA	0.0
RSPO3	0.0
RSPO2	0.0
TUBA3C	0.0
CACNG1	0.0
KLHL14	0.0
FSCB	0.0
FOXL1	0.0
C4orf54	0.0
RIPPLY1	0.0
RIPPLY2	0.0
LACTBL1	0.0
TUBAL3	0.0
RS1	0.0
TUBB8	0.0
C7orf33	0.0
CYP2C18	0.0
FRMPD4	0.0
FRZB	0.0
KIR3DL3	0.0
RXFP1	0.0
CXorf66	0.0
SBK2	0.0
KRTAP4-11	0.0
SATL1	0.0
LCE1A	0.0
CXCL9	0.0
FOXD3	0.0
TSPAN11	0.0
C3orf22	0.0
LBX1	0.0
RHAG	0.0
LBP	0.0
KIF12	0.0
LBHD2	0.0
RHBDL3	0.0
CALCR	0.0
C3orf80	0.0
TSPEAR	0.0
SBK3	0.0
LCE1B	0.0
LCE1C	0.0
SBSN	0.0
LCE3B	0.0
LCE3A	0.0
SCEL	0.0
LCE2D	0.0
TSBP1	0.0
LCE2C	0.0
DZIP1L	0.0
LCE2B	0.0
RHO	0.0
LCE2A	0.0
C2CD4C	0.0
LCE1F	0.0
C2orf16	0.0
TSHB	0.0
C2orf72	0.0
C2orf73	0.0
LCE1E	0.0
LCE1D	0.0
SCARA3	0.0
KLK5	0.0
TSPO2	0.0
RHOBTB1	0.0
CADPS2	0.0
FOXG1	0.0
S100A7	0.0
C4orf45	0.0
S100A14	0.0
TSSK1B	0.0
KIR2DL2	0.0
CYP4F2	0.0
RXRG	0.0
C4orf51	0.0
TSSK2	0.0
KIR2DS1	0.0
RXFP3	0.0
KIR2DS3	0.0
KIR2DS4	0.0
KIR2DS5	0.0
RIBC2	0.0
FOXF1	0.0
S100G	0.0
KIF4B	0.0
CYP4X1	0.0
TSPY10	0.0
CXorf51A	0.0
CXorf51B	0.0
TSPY2	0.0
C3orf84	0.0
C3orf85	0.0
SALL3	0.0
SAGE1	0.0
TSPY1	0.0
CALB2	0.0
FUT5	0.0
SAA4	0.0
RHOV	0.0
TSPY4	0.0
TSPY8	0.0
CYP4Z1	0.0
KIF2B	0.0
SAA1	0.0
TSPY3	0.0
KLK6	0.0
C8orf48	0.0
KLK8	0.0
KRTAP5-6	0.0
KRTAP10-3	0.0
KRTAP10-4	0.0
KRTAP10-5	0.0
KRTAP10-6	0.0
KRTAP10-7	0.0
KRTAP10-8	0.0
KRTAP10-9	0.0
KRTAP11-1	0.0
KRTAP12-1	0.0
KRTAP12-2	0.0
KRTAP12-4	0.0
KRTAP13-1	0.0
KRTAP13-2	0.0
KRTAP5-5	0.0
KRTAP13-3	0.0
KRTAP13-4	0.0
KRTAP5-7	0.0
KRTAP10-12	0.0
KRTAP10-11	0.0
KRTAP10-10	0.0
RNF133	0.0
KRTAP7-1	0.0
KRTAP6-3	0.0
KRTAP6-2	0.0
KRT81	0.0
KRT82	0.0
KRT83	0.0
KRT84	0.0
KRTAP5-4	0.0
KRT85	0.0
KRT86	0.0
KRT9	0.0
KRTAP1-1	0.0
KRTAP1-3	0.0
KRTAP1-4	0.0
KRTAP1-5	0.0
KRTAP10-1	0.0
ANKRD66	0.0
KRTAP6-1	0.0
KRT79	0.0
KRTAP5-3	0.0
FOXR2	0.0
KRTAP4-9	0.0
KRTAP22-2	0.0
KRTAP4-8	0.0
KRTAP4-7	0.0
KRTAP23-1	0.0
KRTAP4-5	0.0
KRTAP24-1	0.0
KRTAP4-4	0.0
KRTAP25-1	0.0
KRTAP26-1	0.0
KRTAP27-1	0.0
KRTAP4-3	0.0
CABS1	0.0
KRTAP3-2	0.0
KRTAP3-3	0.0
KRTAP4-2	0.0
KRTAP4-1	0.0
KRTAP22-1	0.0
KRTAP21-3	0.0
KRTAP21-2	0.0
KRTAP21-1	0.0
KRTAP17-1	0.0
KRTAP19-1	0.0
CACNA1B	0.0
KRTAP19-2	0.0
KRTAP19-3	0.0
KRTAP19-4	0.0
KRTAP19-5	0.0
KRTAP19-6	0.0
KRTAP15-1	0.0
KRTAP19-7	0.0
KRTAP2-1	0.0
KRTAP2-2	0.0
KRTAP2-3	0.0
KRTAP2-4	0.0
TYRP1	0.0
KRTAP20-1	0.0
KRTAP20-2	0.0
KRTAP20-3	0.0
KRTAP19-8	0.0
DYTN	0.0
KRT78	0.0
KRT75	0.0
CYP11B2	0.0
KPNA7	0.0
ANO3	0.0
KPRP	0.0
CA4	0.0
RNASE7	0.0
RNASE8	0.0
ANO2	0.0
CYLC1	0.0
KRTDAP	0.0
FOXO6	0.0
RNF225	0.0
RNF224	0.0
ANO1	0.0
TXNDC8	0.0
KREMEN2	0.0
RNF212B	0.0
CYP19A1	0.0
RNASE3	0.0
CYP1A1	0.0
C9orf92	0.0
KLK9	0.0
FRG2B	0.0
C9	0.0
ANKRD63	0.0
RPEL1	0.0
RPE65	0.0
KLRF2	0.0
C9orf43	0.0
CA9	0.0
DCANP1	0.0
TWIST1	0.0
ROS1	0.0
RNASE12	0.0
KNCN	0.0
FREM1	0.0
RNASE13	0.0
TWIST2	0.0
ANO4	0.0
C9orf57	0.0
KRT76	0.0
RNASE9	0.0
KRTAP9-9	0.0
KRT33A	0.0
KRT33B	0.0
KRT34	0.0
KRT35	0.0
KRT36	0.0
KRTAP8-1	0.0
KRT37	0.0
KRT38	0.0
KRT39	0.0
KRT4	0.0
KRT5	0.0
KRT6A	0.0
KRT6B	0.0
KRT6C	0.0
KRT71	0.0
RNF148	0.0
CABP2	0.0
KRT32	0.0
KRT31	0.0
KRT3	0.0
KRT28	0.0
RNF186	0.0
KRTAP9-8	0.0
KRT12	0.0
KRT13	0.0
KRTAP9-7	0.0
KRT14	0.0
KRT16	0.0
KRT17	0.0
RNF208	0.0
KRT19	0.0
KRT20	0.0
KRTAP9-4	0.0
KRTAP9-3	0.0
KRTAP9-2	0.0
KRTAP9-1	0.0
FOXS1	0.0
KRT25	0.0
KRT27	0.0
CABCOCO1	0.0
LCE3C	0.0
C2orf78	0.0
KHDC1L	0.0
C1QTNF5	0.0
LHX9	0.0
C1QTNF8	0.0
DARS2	0.0
KBTBD13	0.0
TRIM64C	0.0
LHX8	0.0
TRIM63	0.0
GAL3ST3	0.0
KCNA1	0.0
KCNA10	0.0
LHX5	0.0
TRIM77	0.0
SEMG1	0.0
KCNA4	0.0
KCNA5	0.0
SEMG2	0.0
TRIM51	0.0
CAMP	0.0
REN	0.0
LILRA3	0.0
REG3A	0.0
REG3G	0.0
SERPINA9	0.0
DAZ3	0.0
SERPINA7	0.0
DAZ2	0.0
SERPINA6	0.0
FMO2	0.0
REM1	0.0
SERPINA5	0.0
SERPINA4	0.0
DAZ1	0.0
SERPINA3	0.0
SERPINA2	0.0
SERPINA12	0.0
SERPINA11	0.0
KCNA6	0.0
APOBEC1	0.0
TRIML1	0.0
LHX3	0.0
GAGE12C	0.0
KCNG3	0.0
APOA5	0.0
APOA4	0.0
C1orf185	0.0
APLNR	0.0
UCMA	0.0
LGI3	0.0
APLN	0.0
KCNIP1	0.0
KCNIP3	0.0
EDIL3	0.0
APCS	0.0
SEL1L2	0.0
FNDC1	0.0
GAD2	0.0
RERGL	0.0
LGR5	0.0
DAZ4	0.0
KCNF1	0.0
UCN3	0.0
GAGE2A	0.0
GAGE13	0.0
GAGE12J	0.0
LHX2	0.0
UCP1	0.0
KCNB2	0.0
FMOD	0.0
FMR1NB	0.0
CAMKV	0.0
GAGE12H	0.0
KCND2	0.0
GAGE12E	0.0
KCNE1B	0.0
LCE3D	0.0
LHCGR	0.0
GAGE12D	0.0
SEMA3F	0.0
SEMA3E	0.0
KANK4	0.0
SERPINB13	0.0
SERPINB2	0.0
SFRP2	0.0
SFRP1	0.0
RBMY1E	0.0
TRIM49	0.0
RBMY1F	0.0
RBMY1J	0.0
TRIM49B	0.0
RBP2	0.0
RBP3	0.0
TRIM49C	0.0
UGT2B28	0.0
LIPI	0.0
UGT2B17	0.0
SETSIP	0.0
EDNRB	0.0
LIPF	0.0
DCAF12L2	0.0
RBMY1D	0.0
C19orf85	0.0
RBMY1B	0.0
TRIM48	0.0
RBMXL2	0.0
RBMXL3	0.0
DCAF8L1	0.0
GALP	0.0
RBMY1A1	0.0
GALNTL6	0.0
TRIM43	0.0
IVL	0.0
SGCZ	0.0
LLCFC1	0.0
SGCG	0.0
C18orf63	0.0
SFTPD	0.0
IZUMO1R	0.0
SFTPA2	0.0
SFTPA1	0.0
DCAF4L2	0.0
SFT2D3	0.0
C1orf232	0.0
C1GALT1C1L	0.0
RBP4	0.0
CAPN13	0.0
CTXND2	0.0
SERPINI2	0.0
SERPING1	0.0
RD3L	0.0
TRIM49D2	0.0
UGT2A3	0.0
C1QL4	0.0
EDN2	0.0
CAP2	0.0
REG1A	0.0
SERPINB7	0.0
REG1B	0.0
SERPINB4	0.0
KAAG1	0.0
SERPINB3	0.0
DAZL	0.0
JPH2	0.0
EDNRA	0.0
C1QL2	0.0
RCOR2	0.0
RBPJL	0.0
LINGO2	0.0
LINGO1	0.0
CTXN1	0.0
CTXN2	0.0
CAPNS2	0.0
C1QA	0.0
C1QB	0.0
CTXN3	0.0
C1QC	0.0
CAPN6	0.0
SERTM2	0.0
SERTM1	0.0
UGT2B10	0.0
DCAF12L1	0.0
DBX2	0.0
TRIM49D1	0.0
SERTAD4	0.0
UBTFL1	0.0
FOXQ1	0.0
CALHM3	0.0
SCN4B	0.0
LENEP	0.0
TRPC4	0.0
ANKRD34B	0.0
SCN4A	0.0
KCTD8	0.0
LCNL1	0.0
LCN9	0.0
LCN8	0.0
GABRD	0.0
LCN6	0.0
DAB2IP	0.0
CALML3	0.0
GAB4	0.0
SCN10A	0.0
LCN2	0.0
C22orf31	0.0
CXCL1	0.0
GABRG1	0.0
ANKRD2	0.0
EDDM3A	0.0
GABRA5	0.0
FOXB2	0.0
RGS21	0.0
FOXA2	0.0
LELP1	0.0
CXCL11	0.0
LDLRAD2	0.0
CALHM4	0.0
ANKRD33	0.0
UBE2QL1	0.0
RESP18	0.0
LDHAL6B	0.0
C20orf85	0.0
SCRT1	0.0
GABRA6	0.0
FOLR3	0.0
SCNN1B	0.0
SDC1	0.0
LDB2	0.0
SCRT2	0.0
FOXA1	0.0
KCNU1	0.0
KCNT2	0.0
TRPC7	0.0
KCNS3	0.0
UBE2U	0.0
KCNS2	0.0
SCT	0.0
CXCL12	0.0
GABRB1	0.0
FOLR1	0.0
RGS7	0.0
CALML6	0.0
CWH43	0.0
DAO	0.0
SCGB1C2	0.0
LCE5A	0.0
KCNK18	0.0
KCNK16	0.0
RFPL4A	0.0
KCNK15	0.0
SCGB1C1	0.0
LCE4A	0.0
SCGB1A1	0.0
SDR9C7	0.0
LCE6A	0.0
UBQLN3	0.0
GAD1	0.0
C1orf68	0.0
TRPV5	0.0
KERA	0.0
LCE3E	0.0
KCNJ4	0.0
LGALS16	0.0
KCNJ18	0.0
SCG2	0.0
CAMK1G	0.0
EDDM3B	0.0
LGALS13	0.0
CYTL1	0.0
SCGB1D1	0.0
CYYR1	0.0
SCGN	0.0
KCNMB2	0.0
TRPV4	0.0
C20orf173	0.0
SCGB2A2	0.0
GABRQ	0.0
RFPL4B	0.0
C20orf141	0.0
LEUTX	0.0
GABRR1	0.0
LCN1	0.0
KCNK2	0.0
C1orf94	0.0
SCP2D1	0.0
SCGB2A1	0.0
RGS8	0.0
RGS7BP	0.0
SCGB1D2	0.0
RFPL4AL1	0.0
CXCL6	0.0
SCGB1D4	0.0
KCNK4	0.0
HSFY2	2.34731e-09
ASGR1	0.0001568999999999876
GJB7	0.00016640000000000751
OPN1MW2	0.000247986
MYEF2	0.0003506330000000446
DMRTC2	0.0003520000000000016
SCN2B	0.00037070000000000505
FER1L5	0.0004870000000000152
TRIM54	0.000530200000000005
MROH7	0.0005658000000000052
EXD1	0.0007327999999999849
PRRG4	0.0008650000000000324
RAB3C	0.0009446400000000001
DOC2B	0.0010769999999999808
PPP2R2C	0.0011334199999999996
GUCY1A2	0.00121915
PTCHD4	0.0012302000000000007
LRRTM2	0.00140122
PTPRH	0.0015316999999999935
NR6A1	0.0015529218197999906
DSC2	0.0015582999999999986
TTC9B	0.001626500000000003
PRTG	0.0016637799999999997
SALL1	0.00168337
ELAVL3	0.0017268199999999996
FRAS1	0.00175765
INSL4	0.0017585000000000014
GOLGA8F	0.0017694
NHS	0.0018168924700000004
CFAP45	0.0018601999999999785
HAS2	0.0019432100000000008
SPAG11A	0.00204936
PIWIL1	0.002130550219999895
SLC5A8	0.0021398899999999985
UPK3B	0.0022081993999998883
DSG3	0.0023552000000000017
ERBB4	0.00235808
FAM155A	0.0024190299999999974
CDH15	0.0025058999999999984
FUT9	0.0025297999999999987
PKHD1	0.00253412
CXCL5	0.002683200000000002
SLC16A12	0.002687390000000003
ECM2	0.002811299999999999
TRIM64	0.0028595
FAT3	0.0028692200000000005
GRHL2	0.0029880000000000045
CDCA2	0.003033300149397844
BGN	0.003176100000000001
CYP4F11	0.003185799903900083
ADGRG4	0.00324468
VWA3B	0.003278969999999992
GRIN2B	0.00336031
VTCN1	0.0033606999999999995
ROBO2	0.003394000000000001
CSRNP3	0.0035622985217
SV2B	0.0036596537299998927
CHRM4	0.0036836000000000056
GPR12	0.003690899999999997
PPP1R9A	0.003717999999999999
DLX6	0.0037875999999999986
SLC5A1	0.0038562500000000003
LRAT	0.003894798951281496
KRT80	0.003911897558600001
RASGRP4	0.003939100000000029
RDH12	0.004057900000000003
SPNS2	0.0040736000000000105
ELOVL7	0.0040918
SPHKAP	0.00410835
PPT2	0.004343426953675511
FLRT3	0.00436241
FNDC7	0.004391699999999998
KCNQ3	0.004535540000000001
B3GNT7	0.004545999999999967
PRDM6	0.004573429999999999
GDF6	0.0046122
PAK5	0.00465171
DEPDC1	0.004658099999999998
EPOP	0.004788599999999997
CYP3A43	0.004802500000000071
LRRC9	0.00485071
PSAPL1	0.004891370000000001
NEGR1	0.004942999999999989
ZBED8	0.004987999999999937
QRICH2	0.004997100000000004
SVEP1	0.0050253059032600005
ZNF750	0.005026815356769997
LIN28B	0.005076500000000005
CASKIN1	0.00518082
MSI1	0.005285699999999997
PLA2G4D	0.005285999999999999
ZBED9	0.0052922683999999665
STEAP3	0.005304400000000001
CCNB3	0.0053203
BVES	0.0055155999999999955
MGAT4C	0.005535999999999999
DIAPH3	0.005544100000000052
MUC16	0.00561462
ZNF318	0.005672000000001454
SLITRK4	0.005798009999999999
CCDC83	0.006053000000000003
CSRP3	0.006107699999999997
MAP1LC3C	0.006264999999999993
C8orf34	0.006332300000000124
FFAR4	0.006428589295619999
FLNC	0.00645181
ANKRD30A	0.006475269
TMEM132C	0.006560500000000004
TSKU	0.0066190000000000415
CACNA1D	0.006846689999999933
MEX3A	0.00685164
ATP1A2	0.006969020000000003
IL1RL1	0.006970000000000004
AQP8	0.007162199999999997
ACSS3	0.007187199999999994
IGIP	0.0072590000000000154
DNAI1	0.007290699999999983
RHOXF2	0.007343899999999959
SYT12	0.007349000000000008
ADGRF5	0.00741908
DCDC2	0.007422400000000006
PCDH17	0.00751363
B4GALNT1	0.00753958
SLIT3	0.007567230000000001
ART4	0.007590799999999995
SEMA3B	0.007736999999999997
H4C1	0.007745000000000002
SLC22A3	0.007854399999999984
ZBTB8B	0.007936000000000026
DCST1	0.007975199999999905
TRIM64B	0.00806381
IGFBP5	0.008104400000000001
ANK2	0.00817314
ITPR1	0.00821831866940581
IL17REL	0.00823311
ONECUT3	0.008387699999999991
FRMD1	0.008428359999999994
CNTN3	0.00853517
SSC5D	0.008697799999999995
ELOVL2	0.0087203
C19orf18	0.00878599999999996
VWA2	0.008823700000000002
VSTM2A	0.00882621
PCK1	0.008827149999999999
NACAD	0.00884567
GRM8	0.00893938
GRM1	0.009008600000000005
HAUS6	0.009038799999999014
MYL9	0.009160600000000005
CYP2B6	0.009161800000000053
ZP1	0.009258399999999889
NTRK3	0.009327710000000006
XAGE5	0.009366
CHST6	0.009445499999999982
RAX2	0.009458800000000003
CABP1	0.009494799999999994
RHOD	0.009560000000000013
PCDH10	0.009575570000000002
PRKAA2	0.0096257878480001
SEZ6L2	0.00965622
KCTD19	0.009666350000000101
ECM1	0.009759799999999985
TECRL	0.009898000000000018
OR13C5	0.0099022
SHC3	0.00992141
LAMC2	0.009970799999999995
GRM3	0.0100059
ZNF221	0.010009500000000116
C10orf53	0.01004
C3orf33	0.010070729999999806
MYO10	0.010162599999999994
HOATZ	0.010171998812149998
PRMT8	0.010172730000000001
ADAM33	0.010237500000000004
HIC1	0.010240400000000704
SH2D6	0.010248499073989503
CPAMD8	0.010298269999999832
MYC	0.010306100000001095
ZMYND15	0.010324
ASB11	0.010339100000000004
SEC14L6	0.01034199999999999
SLC9A2	0.010419
C2orf76	0.010450999999999766
FOXD4	0.010461900000000003
BDKRB2	0.0105336
SNAI1	0.010569600000000005
TMSB4Y	0.010680800000000004
JPH3	0.010685126242
SLC17A8	0.0106907
RXFP2	0.0107437
GABRA1	0.010792799999999998
CRHR1	0.0109353999999999
CDRT15	0.01097000000000005
DGKG	0.011012699999999997
S1PR3	0.01103544599999999
GOLGA8G	0.0110475299999999
GUCY2C	0.0110943
KCNC3	0.011139499999999997
TRHDE	0.011189209999999998
MAOB	0.01130289999999999
FREM2	0.011510399999999997
AICDA	0.011638099999999998
SIX3	0.0117094
KLHL40	0.0117399
CYP4F8	0.011740300000000009
MKX	0.0117517
NTNG1	0.011755400000000001
DDX53	0.0117822
CLDN18	0.011835899999999996
FAM90A26	0.0118685
STOX2	0.01189837
VRTN	0.011985569999999987
GDPD2	0.012005600000000002
COL20A1	0.01213893
POTEE	0.0121393
SYT16	0.012140499999999999
C1QL1	0.012251599999999994
HTR2A	0.0123213
FRG2C	0.01232826
BMPER	0.012368400000000009
SLC4A9	0.012381699999999989
DOCK4	0.012385499999999994
NUPR1	0.012425299999999917
PSG9	0.012497099999999999
ANO5	0.0125904
ZP2	0.0127022
MUC15	0.01272406
GATA2	0.0127454
UTY	0.012884419999999995
PGA4	0.0129432
PKD1L3	0.013310190000000003
ANKRD35	0.013320699999999991
EFNB3	0.0133493
FA2H	0.013368600000000008
MCF2	0.013397230000000107
PLCB4	0.013506926779999998
SGMS2	0.013517699999999994
LRRC38	0.013548
LGI4	0.0136092
POU4F2	0.0136985
ADCYAP1R1	0.013926700234094
HOXC4	0.013988899999999999
GPD1	0.0139893
KRT23	0.014102379999999998
PLXNA4	0.014163299999999997
MDGA2	0.014235500000000003
SPX	0.014484710249999977
MSRB2	0.014664000000001565
PTPRB	0.014666870000000103
SCARA5	0.0147362
CALN1	0.014758799999999996
NOS1	0.014763475614699893
PLA2G4F	0.014809539999999996
ABCC9	0.014869999999999994
TMEM92	0.014876799999999996
ATP10B	0.01490279999999991
TCF21	0.014914699999999996
DNAH11	0.015118580100000112
SEC14L4	0.015182200000000014
SOX1	0.015242
CADM3	0.0153253
GUCY1B1	0.015467899999999975
DKK2	0.0155408
KIAA1549L	0.015599769999999999
P2RY13	0.0156989
PMP2	0.0160044
ADAMTS14	0.01602309
LCT	0.0160393
XDH	0.0160547
LGALSL	0.0161259200000001
LRIT3	0.016250799999999996
TYR	0.01625950000000001
LMOD3	0.016277000000000014
NKAPL	0.01634569999999999
RTL3	0.0164314
CCDC181	0.016572400000000008
DCD	0.01657420000000001
PCDH11Y	0.0167106
ZNF697	0.016745
IRX3	0.0167481
RAPGEFL1	0.01675289999999982
PIPOX	0.01679070000000027
CFAP99	0.016900300000000007
SLC10A5	0.0169778
WNT16	0.01701649999999999
GPC4	0.0170276
RAB12	0.017144000000000006
OTOG	0.0171984
PRLHR	0.017295299999999996
SYT8	0.0173087
ADAMTS17	0.017347199999999924
IRX4	0.0174044
KCNK10	0.0175045
MCHR2	0.0175325
SPARCL1	0.0175346
OR9Q1	0.0175617
SUOX	0.017583600000000477
SORCS1	0.01760976
LGALS9C	0.01764
SNAP91	0.0176409
DMBX1	0.01776341000000002
CCDC201	0.017765920000000004
PALMD	0.0178256999999999
SLC6A4	0.0178582724136
TBX3	0.0179124
MYH14	0.017926700000000004
ZNF804A	0.018043
PGBD1	0.018135000000000012
CCDC172	0.0181856
EGFLAM	0.0182685
F11	0.0182848
AFF2	0.018305220087945495
CACNG3	0.018445700000000002
SLCO2B1	0.018558200000000004
DDX10	0.01865259490600124
DENND5B	0.018783260000000114
KHDRBS2	0.0188241
PTPN5	0.0188913
TSC22D2	0.01902710000000063
SLC7A4	0.019042089
PHEX	0.019154000000000337
RD3	0.019167749999999997
PRKAG3	0.0192175
SLC7A13	0.0192947
PTGER3	0.01935342999999999
CCDC168	0.019561730000000003
SEPTIN8	0.019627887375268438
GJC2	0.0196291
ADGRF2	0.0196601
TMEM236	0.019672999999999996
PTPN21	0.01974949999999999
ZNF311	0.019865272499599906
WSCD1	0.0198657
SLC7A2	0.019920570438379998
ACRV1	0.0199259
WNT3	0.01999716999999999
THY1	0.0200838
